Frame Id, Hands, Timestamp, Extended Fingers, Tools, Gestures, Hand Id, Hand Palm X, Y, Z, Hand Pitch, Hand Roll, Hand Yaw, Arm Direction X, Y, Z, Wrist Position X, Y, Z, Elbow Position X, Y, Z, Thumb Id, Thumb Length, Thumb width, Thumb Metacarpal Start X, Y, Z, Thumb Metacarpal End X, Y, Z, Thumb Metacarpal Direction X, Y, Z, Thumb Proximal Start X, Y, Z, Thumb Proximal End X, Y, Z, Thumb Proximal Direction X, Y, Z, Thumb Middle Start X, Y, Z, Thumb Middle End X, Y, Z, Thumb Middle Direction X, Y, Z, Thumb Distal Start X, Y, Z, Thumb Distal End X, Y, Z, Thum Distal Direction X, Y, Z, Index Id, Index Length, Index Width, Index Metacarpal Start X, Y, Z, Index Metacarpal End X, Y, Z, Index Metacarpal Direction X, Y, Z, Index Proximal Start X, Y, Z, Index Proximal End X, Y, Z, Index Proximal Direction X, Y, Z, Index Middle Start X, Y, Z, Index Middle End X, Y, Z, Index Middle Direction X, Y, Z, Index Distal Start X, Y, Z, Index Distal End X, Y, Z, Index Distal Direction X, Y, Z, Middle Id, Middle Length, Middle Width, Middle Metacarpal Start X, Y, Z, Middle Metacarpal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Proximal Start X, Y, Z, Middle Proximal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Middle Start X, Y, Z, Middle Middle End X, Y, Z, Middle Middle Direction X, Y, Z, Middle Distal Start X, Y, Z, Middle Distal End X, Y, Z, Middle Distal Direction X, Y, Z, Ring Id, Ring Length, Ring Width, Ring Metacarpal Start X, Y, Z, Ring Metacarpal End X, Y, Z, Ring Metacarpal Direction X, Y, Z, Ring Proximal Start X, Y, Z, Ring Proximal End X, Y, Z, Ring Proximal Direction X, Y, Z, Ring Middle Start X, Y, Z, Ring Middle End X, Y, Z, Ring Middle Direction X, Y, Z, Ring Distal Start X, Y, Z, Ring Distal End X, Y, Z, Ring Distal Direction X, Y, Z, Pinky Id, Pinky Length, Pinky Width, Pinky Metacarpal Start X, Y, Z, Pinky Metacarpal End X, Y, Z, Pinky Metacarpal Direction X, Y, Z, Pinky Proximal Start X, Y, Z, Pinky Proximal End X, Y, Z, Pinky Proximal Direction X, Y, Z, Pinky Middle Start X, Y, Z, Pinky Middle End X, Y, Z, Pinky Middle Direction X, Y, Z, Pinky Distal Start X, Y, Z, Pinky Distal End X, Y, Z, Pinky Distal Direction X, Y, Z
Focus Gained
36127, 895232899, 1, 1, 0, 0, 18, (-24.5573, 173.937, -38.2746), 37.8925 degrees, 27.4711 degrees, 44.0481 degrees , (0.86365, -0.394739, -0.313512), (-61.0117, 152.192, -11.4254), (-275.1, 250.043, 66.2902), 180, 47.8481, 18.5915, (-41.2917, 145.701, 7.60641), (-41.2917, 145.701, 7.60641), (0, 0, 0), (-41.2917, 145.701, 7.60641), (1.61409, 161.249, 11.8115), (-0.936206, -0.339264, -0.0917559), (1.61409, 161.249, 11.8115), (29.9243, 167.243, -0.125763), (-0.904387, -0.191468, 0.381344), (29.9243, 167.243, -0.125763), (42.5457, 166.422, -17.4956), (-0.5874, 0.0382115, 0.808394), 181, 53.9912, 17.7586, (-48.2366, 164.954, 0.211596), (3.57202, 190.003, -35.153), (-0.767031, -0.370851, 0.523577), (3.57202, 190.003, -35.153), (24.9274, 158.819, -46.4365), (-0.541412, 0.790595, 0.286063), (24.9274, 158.819, -46.4365), (12.0078, 142.754, -38.2242), (0.582203, 0.723938, -0.370072), (12.0078, 142.754, -38.2242), (-1.32524, 140.368, -30.3124), (0.849978, 0.152108, -0.504381), 182, 61.5187, 17.4413, (-54.4485, 166.009, -9.17455), (-10.5296, 188.99, -49.7447), (-0.685654, -0.358772, 0.633373), (-10.5296, 188.99, -49.7447), (13.2866, 152.066, -55.0121), (-0.538184, 0.83438, 0.119028), (13.2866, 152.066, -55.0121), (-1.02828, 136.61, -39.5922), (0.548306, 0.592044, -0.59063), (-1.02828, 136.61, -39.5922), (-14.8776, 135.945, -29.3248), (0.802721, 0.0384942, -0.595111), 183, 59.1519, 16.5965, (-60.7876, 164.102, -18.3067), (-27.296, 183.348, -60.9128), (-0.582362, -0.33466, 0.740849), (-27.296, 183.348, -60.9128), (-3.14056, 150.531, -65.6299), (-0.588865, 0.800009, 0.114993), (-3.14056, 150.531, -65.6299), (-13.7775, 136.754, -47.0854), (0.41823, 0.541694, -0.729144), (-13.7775, 136.754, -47.0854), (-26.0238, 136.902, -35.0746), (0.713911, -0.00862753, -0.700184), 184, 46.374, 14.7424, (-66.1785, 155.643, -26.6806), (-41.7073, 173.842, -70.3159), (-0.459672, -0.341865, 0.819652), (-41.7073, 173.842, -70.3159), (-18.4276, 151.397, -73.1655), (-0.717108, 0.691412, 0.0877798), (-18.4276, 151.397, -73.1655), (-23.608, 141.462, -59.1325), (0.288489, 0.553233, -0.781477), (-23.608, 141.462, -59.1325), (-34.3539, 140.399, -47.564), (0.679039, 0.0671912, -0.73102)
36128, 895241672, 1, 1, 0, 0, 18, (-23.7264, 170.491, -38.6519), 38.9242 degrees, 26.5353 degrees, 47.5668 degrees , (0.857021, -0.398975, -0.32609), (-61.9572, 149.453, -13.7832), (-274.402, 248.354, 67.0503), 180, 47.8481, 18.5915, (-43.3192, 142.196, 6.04556), (-43.3192, 142.196, 6.04556), (0, 0, 0), (-43.3192, 142.196, 6.04556), (-0.153892, 156.172, 12.5061), (-0.94187, -0.304973, -0.140969), (-0.153892, 156.172, 12.5061), (28.9294, 161.338, 2.14389), (-0.929083, -0.165007, 0.331026), (28.9294, 161.338, 2.14389), (42.5907, 160.386, -14.4135), (-0.635801, 0.0442789, 0.770582), 181, 53.9912, 17.7586, (-49.3903, 161.72, -1.40939), (4.65499, 185.734, -34.0382), (-0.800146, -0.355537, 0.483073), (4.65499, 185.734, -34.0382), (25.6534, 154.104, -44.7355), (-0.532362, 0.801898, 0.271202), (25.6534, 154.104, -44.7355), (11.9372, 138.309, -37.332), (0.6181, 0.711789, -0.333629), (11.9372, 138.309, -37.332), (-1.80638, 136.201, -30.0702), (0.876151, 0.134352, -0.462935), 182, 61.5187, 17.4413, (-55.1319, 163.056, -11.0556), (-8.78111, 185.283, -49.2719), (-0.72362, -0.347003, 0.596627), (-8.78111, 185.283, -49.2719), (14.1946, 147.744, -53.8818), (-0.519192, 0.848285, 0.10417), (14.1946, 147.744, -53.8818), (-1.29085, 132.59, -39.3154), (0.593143, 0.580419, -0.557938), (-1.29085, 132.59, -39.3154), (-15.622, 132.263, -29.7146), (0.83065, 0.0189645, -0.556472), 183, 59.1519, 16.5965, (-61.0926, 161.431, -20.4922), (-25.1618, 180.238, -61.2679), (-0.624776, -0.327022, 0.709021), (-25.1618, 180.238, -61.2679), (-1.71491, 146.822, -65.2989), (-0.571592, 0.814632, 0.0982682), (-1.71491, 146.822, -65.2989), (-13.566, 133.13, -47.4406), (0.465966, 0.538366, -0.702166), (-13.566, 133.13, -47.4406), (-26.3445, 133.477, -36.002), (0.744938, -0.0202474, -0.666827), 184, 46.374, 14.7424, (-66.3195, 153.224, -29.213), (-39.377, 171.247, -71.443), (-0.506092, -0.338547, 0.793257), (-39.377, 171.247, -71.443), (-16.6169, 148.19, -73.5001), (-0.701104, 0.710238, 0.063365), (-16.6169, 148.19, -73.5001), (-22.737, 138.267, -59.8426), (0.34082, 0.552611, -0.760567), (-22.737, 138.267, -59.8426), (-34.0471, 137.405, -48.8076), (0.714695, 0.0544636, -0.697312)
36129, 895250295, 1, 1, 0, 0, 18, (-23.3465, 168.916, -38.8244), 39.4198 degrees, 26.0851 degrees, 49.1599 degrees , (0.853527, -0.401236, -0.332417), (-62.3532, 148.23, -14.8823), (-273.932, 247.692, 67.5197), 180, 47.8481, 18.5915, (-44.2275, 140.621, 5.28673), (-44.2275, 140.621, 5.28673), (0, 0, 0), (-44.2275, 140.621, 5.28673), (-0.938985, 153.71, 12.7116), (-0.944557, -0.285596, -0.16201), (-0.938985, 153.71, 12.7116), (28.4695, 158.373, 3.05305), (-0.93947, -0.148976, 0.308547), (28.4695, 158.373, 3.05305), (42.6132, 157.31, -13.0872), (-0.658251, 0.0494815, 0.75117), 181, 53.9912, 17.7586, (-49.8925, 160.264, -2.17698), (5.12394, 183.766, -33.5304), (-0.814524, -0.347962, 0.464191), (5.12394, 183.766, -33.5304), (25.9317, 151.926, -43.9732), (-0.527529, 0.80723, 0.264751), (25.9317, 151.926, -43.9732), (11.8596, 136.272, -36.9482), (0.634141, 0.705441, -0.316571), (11.8596, 136.272, -36.9482), (-2.05891, 134.305, -29.9864), (0.887301, 0.125393, -0.443818), 182, 61.5187, 17.4413, (-55.4138, 161.728, -11.9325), (-7.99559, 183.574, -49.043), (-0.740284, -0.341055, 0.579362), (-7.99559, 183.574, -49.043), (14.4981, 145.705, -53.3195), (-0.5083, 0.855741, 0.0966382), (14.4981, 145.705, -53.3195), (-1.56852, 130.788, -39.1436), (0.615404, 0.571357, -0.542982), (-1.56852, 130.788, -39.1436), (-16.1124, 130.687, -29.8629), (0.842977, 0.00586102, -0.537919), 183, 59.1519, 16.5965, (-61.1963, 160.234, -21.5007), (-24.185, 178.809, -61.4072), (-0.643565, -0.322984, 0.693906), (-24.185, 178.809, -61.4072), (-1.08621, 145.117, -65.1473), (-0.563104, 0.821341, 0.0911765), (-1.08621, 145.117, -65.1473), (-13.4812, 131.477, -47.6209), (0.487353, 0.536295, -0.689112), (-13.4812, 131.477, -47.6209), (-26.4904, 131.924, -36.449), (0.758389, -0.0260481, -0.651282), 184, 46.374, 14.7424, (-66.3438, 152.144, -30.377), (-38.2977, 170.058, -71.9292), (-0.526823, -0.336509, 0.780525), (-38.2977, 170.058, -71.9292), (-15.7984, 146.719, -73.6407), (-0.693069, 0.718941, 0.0527227), (-15.7984, 146.719, -73.6407), (-22.3656, 136.828, -60.1687), (0.365718, 0.550805, -0.750243), (-22.3656, 136.828, -60.1687), (-33.9369, 136.097, -49.3981), (0.731197, 0.0462147, -0.6806)
36130, 895258903, 1, 1, 0, 0, 18, (-21.8343, 162.834, -35.7729), 33.6234 degrees, 23.9225 degrees, 45.9052 degrees , (0.859052, -0.404728, -0.313409), (-60.2449, 144.664, -8.99397), (-273.193, 244.991, 68.6961), 180, 47.8481, 18.5915, (-41.4521, 137.851, 10.8464), (-41.4521, 137.851, 10.8464), (0, 0, 0), (-41.4521, 137.851, 10.8464), (2.45958, 150.066, 15.6319), (-0.958156, -0.266521, -0.104419), (2.45958, 150.066, 15.6319), (31.548, 153.241, 4.51105), (-0.929247, -0.101436, 0.355262), (31.548, 153.241, 4.51105), (45.0254, 150.79, -12.043), (-0.627241, 0.114064, 0.770427), 181, 53.9912, 17.7586, (-46.9797, 157.135, 2.40839), (7.16933, 177.251, -32.5981), (-0.801682, -0.297822, 0.518274), (7.16933, 177.251, -32.5981), (26.7747, 144.306, -41.8768), (-0.497045, 0.83523, 0.235238), (26.7747, 144.306, -41.8768), (12.6602, 129.479, -33.311), (0.636047, 0.668164, -0.386005), (12.6602, 129.479, -33.311), (-0.989168, 128.301, -25.6713), (0.870148, 0.0751232, -0.487031), 182, 61.5187, 17.4413, (-52.8782, 158.137, -7.18348), (-6.6027, 176.439, -47.5135), (-0.722445, -0.285737, 0.629625), (-6.6027, 176.439, -47.5135), (14.7746, 137.793, -50.3011), (-0.483072, 0.873312, 0.0629907), (14.7746, 137.793, -50.3011), (-1.05498, 124.261, -34.5559), (0.606325, 0.518316, -0.603091), (-1.05498, 124.261, -34.5559), (-15.193, 125.161, -24.7086), (0.819455, -0.0522142, -0.57076), 183, 59.1519, 16.5965, (-59.0974, 156.204, -16.3926), (-23.4111, 171.336, -58.8766), (-0.620525, -0.263123, 0.738725), (-23.4111, 171.336, -58.8766), (-1.27171, 136.9, -61.451), (-0.539716, 0.839504, 0.0627593), (-1.27171, 136.9, -61.451), (-13.215, 124.686, -42.6088), (0.469594, 0.480231, -0.740851), (-13.215, 124.686, -42.6088), (-25.7208, 126.152, -30.9593), (0.729038, -0.0854552, -0.679118), 184, 46.374, 14.7424, (-64.804, 147.717, -24.5252), (-38.1578, 162.318, -68.239), (-0.500526, -0.274267, 0.821128), (-38.1578, 162.318, -68.239), (-16.2877, 138.356, -69.4232), (-0.673687, 0.738116, 0.0364785), (-16.2877, 138.356, -69.4232), (-22.4983, 129.483, -55.1001), (0.345858, 0.494121, -0.797638), (-22.4983, 129.483, -55.1001), (-33.6144, 129.715, -43.839), (0.702435, -0.0146416, -0.711597)
36131, 895267650, 1, 1, 0, 0, 18, (-20.8531, 158.357, -36.0889), 26.8611 degrees, 20.2015 degrees, 47.8846 degrees , (0.865265, -0.394002, -0.309968), (-61.4011, 145.048, -9.60585), (-275.889, 242.716, 67.2312), 180, 47.8481, 18.5915, (-43.8861, 138.778, 11.5399), (-43.8861, 138.778, 11.5399), (0, 0, 0), (-43.8861, 138.778, 11.5399), (0.57295, 148.345, 17.2133), (-0.970099, -0.208764, -0.123794), (0.57295, 148.345, 17.2133), (30.2237, 148.57, 7.17961), (-0.94721, -0.00719624, 0.320533), (30.2237, 148.57, 7.17961), (44.178, 143.816, -8.45235), (-0.649438, 0.221262, 0.727512), 181, 53.9912, 17.7586, (-47.7732, 157.579, 1.29139), (8.91295, 171.11, -32.8526), (-0.839244, -0.200337, 0.505505), (8.91295, 171.11, -32.8526), (26.5705, 136.29, -38.4726), (-0.447664, 0.882777, 0.142483), (26.5705, 136.29, -38.4726), (11.1569, 123.206, -29.326), (0.694594, 0.589615, -0.412182), (11.1569, 123.206, -29.326), (-2.82428, 123.578, -22.2232), (0.891297, -0.0237165, -0.4528), 182, 61.5187, 17.4413, (-53.2181, 158.127, -8.60065), (-4.29948, 169.901, -48.2399), (-0.763707, -0.183816, 0.61884), (-4.29948, 169.901, -48.2399), (14.4094, 129.825, -46.7674), (-0.422771, 0.905625, -0.0332734), (14.4094, 129.825, -46.7674), (-2.96728, 118.867, -30.656), (0.66558, 0.419726, -0.617117), (-2.96728, 118.867, -30.656), (-17.3831, 121.605, -21.5812), (0.835554, -0.158692, -0.525991), 183, 59.1519, 16.5965, (-59.195, 155.812, -17.8816), (-20.9648, 164.926, -59.867), (-0.664761, -0.15847, 0.730055), (-20.9648, 164.926, -59.867), (-1.11456, 129.051, -58.5903), (-0.483911, 0.874564, -0.0311233), (-1.11456, 129.051, -58.5903), (-14.5688, 119.29, -39.3403), (0.529002, 0.38378, -0.756882), (-14.5688, 119.29, -39.3403), (-27.3854, 122.548, -28.4146), (0.74716, -0.18993, -0.636929), 184, 46.374, 14.7424, (-65.1442, 147.039, -25.5227), (-35.9154, 156.097, -69.0858), (-0.549038, -0.170137, 0.818297), (-35.9154, 156.097, -69.0858), (-15.6682, 130.782, -67.3291), (-0.623693, 0.779794, -0.0541112), (-15.6682, 130.782, -67.3291), (-23.0086, 123.585, -52.6058), (0.408776, 0.400782, -0.819924), (-23.0086, 123.585, -52.6058), (-34.5118, 125.499, -41.9078), (0.726894, -0.120944, -0.676016)
36132, 895276279, 1, 1, 0, 0, 18, (-19.9294, 152.882, -34.3304), 23.7217 degrees, 19.2597 degrees, 46.2613 degrees , (0.860999, -0.410527, -0.300247), (-60.0095, 141.021, -6.4821), (-273.44, 242.785, 67.9452), 180, 47.8481, 18.5915, (-42.0816, 135.202, 14.4451), (-42.0816, 135.202, 14.4451), (0, 0, 0), (-42.0816, 135.202, 14.4451), (2.64524, 144.207, 18.7752), (-0.975942, -0.196496, -0.0944823), (2.64524, 144.207, 18.7752), (32.0579, 143.612, 8.07779), (-0.939604, 0.0189994, 0.341736), (32.0579, 143.612, 8.07779), (45.6119, 138.134, -7.66897), (-0.630806, 0.254965, 0.732855), 181, 53.9912, 17.7586, (-45.9606, 153.709, 3.67326), (10.0725, 165.314, -32.2136), (-0.829575, -0.171805, 0.531308), (10.0725, 165.314, -32.2136), (27.127, 130.083, -37.0887), (-0.432376, 0.893183, 0.123596), (27.127, 130.083, -37.0887), (11.7641, 117.522, -27.1575), (0.69231, 0.566057, -0.447533), (11.7641, 117.522, -27.1575), (-2.03805, 118.321, -19.7465), (0.879884, -0.0509213, -0.472452), 182, 61.5187, 17.4413, (-51.6314, 154.01, -6.10176), (-3.5172, 163.787, -47.2399), (-0.75115, -0.152643, 0.642241), (-3.5172, 163.787, -47.2399), (14.5829, 123.48, -44.7853), (-0.409015, 0.91084, -0.0554685), (14.5829, 123.48, -44.7853), (-2.61776, 113.424, -27.9151), (0.658839, 0.385204, -0.64618), (-2.61776, 113.424, -27.9151), (-16.7771, 116.74, -18.632), (0.820692, -0.192252, -0.538056), 183, 59.1519, 16.5965, (-57.8578, 151.476, -15.1589), (-20.5192, 158.669, -58.3038), (-0.649257, -0.125062, 0.750216), (-20.5192, 158.669, -58.3038), (-1.12396, 122.579, -56.3034), (-0.472818, 0.87981, -0.0487648), (-1.12396, 122.579, -56.3034), (-14.2453, 113.645, -36.432), (0.515914, 0.35125, -0.781317), (-14.2453, 113.645, -36.432), (-26.7539, 117.44, -25.324), (0.729198, -0.221238, -0.647552), 184, 46.374, 14.7424, (-64.1033, 142.543, -22.3645), (-35.8011, 149.754, -66.8738), (-0.531634, -0.13546, 0.836072), (-35.8011, 149.754, -66.8738), (-15.825, 124.248, -64.8111), (-0.615346, 0.785692, -0.0635394), (-15.825, 124.248, -64.8111), (-22.8906, 117.621, -49.6912), (0.393478, 0.36905, -0.842008), (-22.8906, 117.621, -49.6912), (-34.1079, 120.041, -38.7939), (0.708828, -0.152902, -0.688611)
36133, 895285025, 1, 1, 0, 0, 18, (-19.5113, 147.939, -32.5516), 21.5408 degrees, 18.432 degrees, 44.7638 degrees , (0.859401, -0.424636, -0.284807), (-59.025, 137.094, -3.50544), (-272.06, 242.356, 67.0945), 180, 47.8481, 18.5915, (-40.6521, 131.425, 17.0743), (-40.6521, 131.425, 17.0743), (0, 0, 0), (-40.6521, 131.425, 17.0743), (4.30232, 139.792, 20.1453), (-0.980907, -0.182567, -0.0670093), (4.30232, 139.792, 20.1453), (33.4376, 138.539, 8.76747), (-0.930744, 0.0400383, 0.363472), (33.4376, 138.539, 8.76747), (46.5463, 132.569, -7.17647), (-0.610081, 0.277831, 0.742032), 181, 53.9912, 17.7586, (-44.5716, 149.783, 6.06395), (10.6846, 160.023, -31.4077), (-0.818074, -0.151606, 0.554771), (10.6846, 160.023, -31.4077), (27.1671, 124.491, -36.0498), (-0.417874, 0.90085, 0.11769), (27.1671, 124.491, -36.0498), (11.902, 112.311, -25.5106), (0.687902, 0.548844, -0.474934), (11.902, 112.311, -25.5106), (-1.69937, 113.42, -17.7754), (0.867086, -0.0706714, -0.493121), 182, 61.5187, 17.4413, (-50.4811, 149.98, -3.57139), (-3.29443, 158.4, -46.062), (-0.736669, -0.131447, 0.663355), (-3.29443, 158.4, -46.062), (14.3259, 117.901, -43.2811), (-0.398174, 0.915155, -0.0628414), (14.3259, 117.901, -43.2811), (-2.59979, 108.431, -25.8046), (0.648308, 0.362757, -0.669406), (-2.59979, 108.431, -25.8046), (-16.4801, 112.138, -16.2517), (0.804516, -0.214886, -0.553695), 183, 59.1519, 16.5965, (-56.9627, 147.363, -12.4234), (-20.6294, 153.299, -56.6052), (-0.631776, -0.103222, 0.768248), (-20.6294, 153.299, -56.6052), (-1.6353, 117.007, -54.4239), (-0.463041, 0.88474, -0.0531776), (-1.6353, 117.007, -54.4239), (-14.3643, 108.601, -34.0726), (0.500488, 0.33048, -0.800184), (-14.3643, 108.601, -34.0726), (-26.5435, 112.756, -22.7296), (0.709997, -0.242173, -0.661254), 184, 46.374, 14.7424, (-63.4958, 138.381, -19.3067), (-36.2294, 144.427, -64.6287), (-0.512178, -0.113566, 0.851338), (-36.2294, 144.427, -64.6287), (-16.4564, 118.75, -62.7219), (-0.609087, 0.790925, -0.0587394), (-16.4564, 118.75, -62.7219), (-23.1767, 112.431, -47.3155), (0.374246, 0.351914, -0.857961), (-23.1767, 112.431, -47.3155), (-34.0791, 115.162, -36.1749), (0.688929, -0.172576, -0.703985)
36134, 895293652, 1, 1, 0, 0, 18, (-19.8145, 143.427, -30.1412), 20.7658 degrees, 18.0916 degrees, 43.2932 degrees , (0.858516, -0.441603, -0.260649), (-58.5979, 132.79, -0.0520905), (-271.413, 242.258, 64.5596), 180, 47.8481, 18.5915, (-39.7152, 127.069, 20.0461), (-39.7152, 127.069, 20.0461), (0, 0, 0), (-39.7152, 127.069, 20.0461), (5.35499, 135.154, 21.9553), (-0.983435, -0.176411, -0.0416584), (5.35499, 135.154, 21.9553), (34.1868, 133.702, 9.85117), (-0.921049, 0.0463825, 0.386674), (34.1868, 133.702, 9.85117), (46.8526, 127.625, -6.40732), (-0.589469, 0.282798, 0.756671), 181, 53.9912, 17.7586, (-43.8439, 145.43, 9.11649), (10.4526, 155.382, -29.8077), (-0.803863, -0.147344, 0.576275), (10.4526, 155.382, -29.8077), (26.6178, 119.752, -34.8063), (-0.409831, 0.903316, 0.126728), (26.6178, 119.752, -34.8063), (11.5683, 107.677, -23.8447), (0.678188, 0.54411, -0.493968), (11.5683, 107.677, -23.8447), (-1.81949, 108.87, -15.7573), (0.853467, -0.0760152, -0.515574), 182, 61.5187, 17.4413, (-50.0034, 145.639, -0.360621), (-3.91336, 153.799, -44.0875), (-0.71955, -0.127395, 0.682656), (-3.91336, 153.799, -44.0875), (13.5868, 113.224, -41.7004), (-0.395459, 0.916898, -0.0539421), (13.5868, 113.224, -41.7004), (-2.92752, 103.878, -23.7693), (0.632553, 0.357989, -0.686819), (-2.92752, 103.878, -23.7693), (-16.5354, 107.68, -13.8682), (0.788728, -0.220383, -0.573881), 183, 59.1519, 16.5965, (-56.7265, 143.039, -9.0357), (-21.541, 148.76, -54.1647), (-0.611817, -0.099487, 0.784718), (-21.541, 148.76, -54.1647), (-2.65211, 112.389, -52.4313), (-0.460476, 0.886666, -0.042258), (-2.65211, 112.389, -52.4313), (-14.8782, 104.065, -31.7408), (0.480714, 0.327256, -0.813522), (-14.8782, 104.065, -31.7408), (-26.7373, 108.287, -20.0878), (0.691337, -0.246117, -0.679323), 184, 46.374, 14.7424, (-63.4766, 134.076, -15.7323), (-37.3842, 139.945, -61.7632), (-0.490124, -0.11024, 0.864653), (-37.3842, 139.945, -61.7632), (-17.5861, 114.247, -60.5304), (-0.609862, 0.791597, -0.0379767), (-17.5861, 114.247, -60.5304), (-23.8523, 107.884, -44.9515), (0.348961, 0.354335, -0.867567), (-23.8523, 107.884, -44.9515), (-34.4297, 110.624, -33.5039), (0.668393, -0.173116, -0.723383)
36135, 895302284, 1, 1, 0, 0, 18, (-20.8686, 139.297, -28.0173), 22.1053 degrees, 18.5239 degrees, 42.9662 degrees , (0.849996, -0.46873, -0.240412), (-59.327, 127.771, 2.16117), (-270.03, 243.963, 61.7563), 180, 47.8481, 18.5915, (-40.2405, 121.802, 21.9929), (-40.2405, 121.802, 21.9929), (0, 0, 0), (-40.2405, 121.802, 21.9929), (4.79332, 130.126, 23.7246), (-0.98264, -0.181633, -0.0377858), (4.79332, 130.126, 23.7246), (33.543, 129.089, 11.3848), (-0.918426, 0.0331301, 0.394204), (33.543, 129.089, 11.3848), (46.1312, 123.411, -5.07686), (-0.585855, 0.264247, 0.766125), 181, 53.9912, 17.7586, (-44.5958, 140.341, 11.4607), (9.30883, 151.477, -27.6868), (-0.798063, -0.164863, 0.579582), (9.30883, 151.477, -27.6868), (25.679, 116.064, -33.4994), (-0.415025, 0.897796, 0.147364), (25.679, 116.064, -33.4994), (10.8038, 103.672, -22.6557), (0.670331, 0.558454, -0.488657), (10.8038, 103.672, -22.6557), (-2.52661, 104.604, -14.4403), (0.849809, -0.0594669, -0.523725), 182, 61.5187, 17.4413, (-50.8328, 140.69, 2.03845), (-5.15908, 150.064, -41.8813), (-0.71305, -0.146359, 0.685667), (-5.15908, 150.064, -41.8813), (12.665, 109.586, -40.4328), (-0.402777, 0.914713, -0.0327315), (12.665, 109.586, -40.4328), (-3.64049, 99.778, -22.5571), (0.624551, 0.37567, -0.684696), (-3.64049, 99.778, -22.5571), (-17.1961, 103.295, -12.4806), (0.7857, -0.203874, -0.584047), 183, 59.1519, 16.5965, (-57.6056, 138.208, -6.63292), (-22.8285, 145.088, -51.9165), (-0.604715, -0.119633, 0.787406), (-22.8285, 145.088, -51.9165), (-3.64325, 108.841, -51.0634), (-0.467701, 0.883642, -0.0207973), (-3.64325, 108.841, -51.0634), (-15.6334, 100.01, -30.4455), (0.471437, 0.347226, -0.810667), (-15.6334, 100.01, -30.4455), (-27.4291, 103.906, -18.6162), (0.68764, -0.227147, -0.689606), 184, 46.374, 14.7424, (-64.3412, 129.327, -13.4516), (-38.6651, 136.302, -59.5623), (-0.482305, -0.131016, 0.86615), (-38.6651, 136.302, -59.5623), (-18.5495, 110.824, -59.2388), (-0.619643, 0.784821, -0.00996467), (-18.5495, 110.824, -59.2388), (-24.535, 103.983, -43.7525), (0.333326, 0.380979, -0.862409), (-24.535, 103.983, -43.7525), (-35.0108, 106.335, -32.1267), (0.661973, -0.148637, -0.734642)
36136, 895311050, 1, 1, 0, 0, 18, (-21.4402, 136.668, -27.1881), 21.6462 degrees, 18.3557 degrees, 42.6006 degrees , (0.84505, -0.482428, -0.230552), (-59.7421, 125.359, 3.27022), (-269.219, 244.947, 60.4212), 180, 47.8481, 18.5915, (-40.55, 119.429, 23.0117), (-40.55, 119.429, 23.0117), (0, 0, 0), (-40.55, 119.429, 23.0117), (4.52553, 127.581, 24.452), (-0.983551, -0.177876, -0.0314272), (4.52553, 127.581, 24.452), (33.2027, 126.375, 11.9597), (-0.916109, 0.0385228, 0.399075), (33.2027, 126.375, 11.9597), (45.6901, 120.579, -4.53733), (-0.581168, 0.26976, 0.767772), 181, 53.9912, 17.7586, (-44.9262, 137.934, 12.4273), (8.76662, 148.779, -27.0912), (-0.794927, -0.160552, 0.585076), (8.76662, 148.779, -27.0912), (24.9795, 113.281, -32.8247), (-0.411037, 0.899956, 0.145358), (24.9795, 113.281, -32.8247), (10.1263, 100.995, -21.8304), (0.669339, 0.553644, -0.495442), (10.1263, 100.995, -21.8304), (-3.15137, 102.008, -13.5396), (0.846447, -0.0645923, -0.528541), 182, 61.5187, 17.4413, (-51.2192, 138.257, 3.04149), (-5.78994, 147.34, -41.1921), (-0.709232, -0.141798, 0.690567), (-5.78994, 147.34, -41.1921), (11.9589, 106.83, -39.6898), (-0.401079, 0.915414, -0.0339486), (11.9589, 106.83, -39.6898), (-4.26143, 97.14, -21.6733), (0.621292, 0.371175, -0.690091), (-4.26143, 97.14, -21.6733), (-17.7474, 100.739, -11.5324), (0.78166, -0.208626, -0.587779), 183, 59.1519, 16.5965, (-58.0498, 135.755, -5.5783), (-23.5311, 142.363, -51.0995), (-0.600224, -0.114894, 0.791537), (-23.5311, 142.363, -51.0995), (-4.41655, 106.079, -50.221), (-0.465976, 0.884538, -0.0214159), (-4.41655, 106.079, -50.221), (-16.2968, 97.3547, -29.4941), (0.467114, 0.34301, -0.814953), (-16.2968, 97.3547, -29.4941), (-28.0108, 101.325, -17.6084), (0.682886, -0.231461, -0.692888), 184, 46.374, 14.7424, (-64.8469, 126.861, -12.3185), (-39.4337, 133.581, -58.6123), (-0.477367, -0.126228, 0.86959), (-39.4337, 133.581, -58.6123), (-19.3007, 108.115, -58.4654), (-0.620176, 0.784449, -0.00452464), (-19.3007, 108.115, -58.4654), (-25.1317, 101.262, -42.9253), (0.32472, 0.381613, -0.865407), (-25.1317, 101.262, -42.9253), (-35.5083, 103.624, -31.2128), (0.655707, -0.149238, -0.74012)
