Frame Id, Hands, Timestamp, Extended Fingers, Tools, Gestures, Hand Id, Hand Palm X, Y, Z, Hand Pitch, Hand Roll, Hand Yaw, Arm Direction X, Y, Z, Wrist Position X, Y, Z, Elbow Position X, Y, Z, Thumb Id, Thumb Length, Thumb width, Thumb Metacarpal Start X, Y, Z, Thumb Metacarpal End X, Y, Z, Thumb Metacarpal Direction X, Y, Z, Thumb Proximal Start X, Y, Z, Thumb Proximal End X, Y, Z, Thumb Proximal Direction X, Y, Z, Thumb Middle Start X, Y, Z, Thumb Middle End X, Y, Z, Thumb Middle Direction X, Y, Z, Thumb Distal Start X, Y, Z, Thumb Distal End X, Y, Z, Thum Distal Direction X, Y, Z, Index Id, Index Length, Index Width, Index Metacarpal Start X, Y, Z, Index Metacarpal End X, Y, Z, Index Metacarpal Direction X, Y, Z, Index Proximal Start X, Y, Z, Index Proximal End X, Y, Z, Index Proximal Direction X, Y, Z, Index Middle Start X, Y, Z, Index Middle End X, Y, Z, Index Middle Direction X, Y, Z, Index Distal Start X, Y, Z, Index Distal End X, Y, Z, Index Distal Direction X, Y, Z, Middle Id, Middle Length, Middle Width, Middle Metacarpal Start X, Y, Z, Middle Metacarpal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Proximal Start X, Y, Z, Middle Proximal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Middle Start X, Y, Z, Middle Middle End X, Y, Z, Middle Middle Direction X, Y, Z, Middle Distal Start X, Y, Z, Middle Distal End X, Y, Z, Middle Distal Direction X, Y, Z, Ring Id, Ring Length, Ring Width, Ring Metacarpal Start X, Y, Z, Ring Metacarpal End X, Y, Z, Ring Metacarpal Direction X, Y, Z, Ring Proximal Start X, Y, Z, Ring Proximal End X, Y, Z, Ring Proximal Direction X, Y, Z, Ring Middle Start X, Y, Z, Ring Middle End X, Y, Z, Ring Middle Direction X, Y, Z, Ring Distal Start X, Y, Z, Ring Distal End X, Y, Z, Ring Distal Direction X, Y, Z, Pinky Id, Pinky Length, Pinky Width, Pinky Metacarpal Start X, Y, Z, Pinky Metacarpal End X, Y, Z, Pinky Metacarpal Direction X, Y, Z, Pinky Proximal Start X, Y, Z, Pinky Proximal End X, Y, Z, Pinky Proximal Direction X, Y, Z, Pinky Middle Start X, Y, Z, Pinky Middle End X, Y, Z, Pinky Middle Direction X, Y, Z, Pinky Distal Start X, Y, Z, Pinky Distal End X, Y, Z, Pinky Distal Direction X, Y, Z
Focus Gained

15368, 690602525, 1, 5, 0, 1, 6, (8.95165, 67.1358, 37.6492), 177.563 degrees, 1.40927 degrees, -113.721 degrees , (-0.923596, -0.383242, -0.00977871), (57.459, 70.9623, 23.5705), (288.358, 166.773, 26.0152), 60, 48.2559, 18.75, (49.9969, 58.3305, -0.75146), (49.9969, 58.3305, -0.75146), (0, 0, 0), (49.9969, 58.3305, -0.75146), (6.11324, 55.4186, -14.9653), (0.949452, 0.0630004, 0.307526), (6.11324, 55.4186, -14.9653), (-23.4544, 53.985, -25.9363), (0.936575, 0.0454104, 0.347512), (-23.4544, 53.985, -25.9363), (-41.1839, 55.327, -38.3239), (0.818159, -0.0619324, 0.571647), 61, 54.4514, 17.91, (43.4853, 77.2561, 8.25657), (-21.603, 67.2132, 25.663), (0.955495, 0.147429, -0.255526), (-21.603, 67.2132, 25.663), (-60.9821, 68.6564, 31.109), (0.98992, -0.0362789, -0.136903), (-60.9821, 68.6564, 31.109), (-83.1231, 67.9771, 34.2992), (0.989323, 0.0303509, -0.142547), (-83.1231, 67.9771, 34.2992), (-98.711, 66.6014, 36.6224), (0.985329, 0.0869573, -0.146848), 62, 62.043, 17.59, (45.4336, 79.8661, 19.1826), (-13.5514, 71.2356, 44.0711), (0.913082, 0.1336, -0.38527), (-13.5514, 71.2356, 44.0711), (-56.7972, 76.3805, 53.8266), (0.968984, -0.11528, -0.218586), (-56.7972, 76.3805, 53.8266), (-82.4592, 77.9619, 59.5037), (0.974629, -0.0600616, -0.215616), (-82.4592, 77.9619, 59.5037), (-99.4604, 78.1745, 63.2015), (0.977082, -0.0122171, -0.212514), 63, 59.656, 16.738, (49.1178, 80.0331, 29.9435), (0.0478269, 73.1486, 60.0889), (0.846034, 0.118699, -0.519748), (0.0478269, 73.1486, 60.0889), (-37.8717, 80.4411, 74.9348), (0.916596, -0.176275, -0.358858), (-37.8717, 80.4411, 74.9348), (-61.6059, 83.7993, 84.0637), (0.925308, -0.130922, -0.3559), (-61.6059, 83.7993, 84.0637), (-77.7171, 85.3764, 90.1654), (0.931286, -0.0911625, -0.352699), 64, 46.7692, 14.868, (55.6917, 74.2067, 39.7668), (14.2464, 70.8215, 73.7292), (0.771938, 0.0630503, -0.632564), (14.2464, 70.8215, 73.7292), (-11.559, 76.5465, 93.0479), (0.788191, -0.174863, -0.590066), (-11.559, 76.5465, 93.0479), (-26.0753, 78.8614, 103.626), (0.801565, -0.127822, -0.584084), (-26.0753, 78.8614, 103.626), (-39.0267, 80.2536, 112.848), (0.811486, -0.0872299, -0.577825)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

15369, 690611273, 1, 5, 0, 1, 6, (11.4423, 67.023, 40.7748), -178.85 degrees, 3.07251 degrees, -114.405 degrees , (-0.920237, -0.390977, -0.0173676), (59.6522, 72.1959, 26.1166), (289.711, 169.94, 30.4585), 60, 48.2559, 18.75, (52.254, 59.3559, 1.88422), (52.254, 59.3559, 1.88422), (0, 0, 0), (52.254, 59.3559, 1.88422), (8.30148, 55.4436, -11.8693), (0.950941, 0.0846458, 0.297567), (8.30148, 55.4436, -11.8693), (-21.273, 53.4271, -22.7298), (0.936789, 0.0638745, 0.344015), (-21.273, 53.4271, -22.7298), (-38.6201, 54.7557, -35.6489), (0.800513, -0.061314, 0.596171), 61, 54.4514, 17.91, (45.3262, 78.0948, 10.9718), (-19.2441, 66.247, 29.1555), (0.94789, 0.173925, -0.266935), (-19.2441, 66.247, 29.1555), (-58.5293, 66.6518, 35.3972), (0.987561, -0.0101764, -0.156905), (-58.5293, 66.6518, 35.3972), (-80.5742, 65.3757, 39.0379), (0.98503, 0.0570207, -0.16268), (-80.5742, 65.3757, 39.0379), (-96.0674, 63.5718, 41.6801), (0.979339, 0.114028, -0.167013), 62, 62.043, 17.59, (47.3319, 80.7605, 21.8741), (-11.0877, 70.496, 47.4663), (0.904327, 0.158892, -0.396163), (-11.0877, 70.496, 47.4663), (-54.3269, 74.6407, 57.7145), (0.968838, -0.092868, -0.229626), (-54.3269, 74.6407, 57.7145), (-79.9529, 75.6108, 63.6842), (0.973262, -0.0368422, -0.226726), (-79.9529, 75.6108, 63.6842), (-96.911, 75.4069, 67.5755), (0.974602, 0.0117177, -0.223638), 63, 59.656, 16.738, (51.1385, 81.0323, 32.5901), (2.64388, 72.7905, 63.3203), (0.836114, 0.1421, -0.52983), (2.64388, 72.7905, 63.3203), (-35.1544, 79.5896, 78.7001), (0.913663, -0.16435, -0.371764), (-35.1544, 79.5896, 78.7001), (-58.7959, 82.6441, 88.1695), (0.921699, -0.119085, -0.369175), (-58.7959, 82.6441, 88.1695), (-74.8353, 84.0153, 94.5059), (0.927129, -0.0792562, -0.366265), 64, 46.7692, 14.868, (57.9893, 75.3933, 42.3333), (17.0641, 70.8626, 76.7892), (0.762251, 0.0843863, -0.641757), (17.0641, 70.8626, 76.7892), (-8.68096, 76.0692, 96.3338), (0.786348, -0.159029, -0.596965), (-8.68096, 76.0692, 96.3338), (-23.1475, 78.0834, 107.041), (0.798817, -0.111222, -0.591203), (-23.1475, 78.0834, 107.041), (-36.0425, 79.1994, 116.378), (0.807953, -0.0699261, -0.585084)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

15370, 690619936, 1, 5, 0, 1, 6, (15.3004, 67.1533, 43.6484), -179.945 degrees, 3.20362 degrees, -115.717 degrees , (-0.909778, -0.413678, -0.034272), (63.1633, 72.0386, 27.8025), (290.608, 175.458, 36.3705), 60, 48.2559, 18.75, (55.2132, 58.7664, 3.98124), (55.2132, 58.7664, 3.98124), (0, 0, 0), (55.2132, 58.7664, 3.98124), (10.9789, 54.8451, -8.83426), (0.957039, 0.0848392, 0.277272), (10.9789, 54.8451, -8.83426), (-18.7314, 52.9059, -19.3319), (0.941094, 0.0614277, 0.332519), (-18.7314, 52.9059, -19.3319), (-35.7728, 54.4661, -32.6264), (0.786405, -0.0719995, 0.6135), 61, 54.4514, 17.91, (48.4955, 77.6695, 12.8846), (-15.6433, 66.1814, 32.7485), (0.941556, 0.168645, -0.291602), (-15.6433, 66.1814, 32.7485), (-54.7517, 66.7502, 40.0048), (0.983118, -0.0142981, -0.182411), (-54.7517, 66.7502, 40.0048), (-76.6938, 65.5527, 44.2448), (0.980431, 0.0535073, -0.189453), (-76.6938, 65.5527, 44.2448), (-92.1111, 63.7958, 47.3258), (0.974545, 0.111053, -0.194755), 62, 62.043, 17.59, (50.7496, 80.5308, 23.6882), (-7.07078, 70.7567, 50.7886), (0.895053, 0.151301, -0.41951), (-7.07078, 70.7567, 50.7886), (-50.0653, 75.1145, 61.9384), (0.963354, -0.0976417, -0.249829), (-50.0653, 75.1145, 61.9384), (-75.5494, 76.2004, 68.4691), (0.967874, -0.0412431, -0.248032), (-75.5494, 76.2004, 68.4691), (-92.4149, 76.0673, 72.7467), (0.969281, 0.00765351, -0.245835), 63, 59.656, 16.738, (54.8, 80.9944, 34.3079), (7.01928, 73.331, 66.2809), (0.823806, 0.132128, -0.551259), (7.01928, 73.331, 66.2809), (-30.1633, 81.4266, 82.5103), (0.898782, -0.195689, -0.392297), (-30.1633, 81.4266, 82.5103), (-53.4409, 85.3458, 92.5462), (0.907506, -0.152795, -0.391263), (-53.4409, 85.3458, 92.5462), (-69.2487, 87.3311, 99.2885), (0.913751, -0.114757, -0.389731), 64, 46.7692, 14.868, (61.8712, 75.5292, 43.9924), (21.7431, 71.6402, 79.4498), (0.747403, 0.0724349, -0.66041), (21.7431, 71.6402, 79.4498), (-3.56593, 77.3502, 99.4187), (0.773032, -0.174405, -0.609921), (-3.56593, 77.3502, 99.4187), (-17.7981, 79.636, 110.382), (0.785874, -0.126219, -0.605368), (-17.7981, 79.636, 110.382), (-30.4918, 80.9848, 119.962), (0.795346, -0.0845104, -0.600236)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

15371, 690628648, 1, 5, 0, 1, 6, (18.0059, 66.8534, 45.9572), -178.169 degrees, 4.22919 degrees, -116.659 degrees , (-0.903642, -0.426255, -0.0416937), (65.5187, 72.486, 29.325), (291.429, 179.05, 39.7484), 60, 48.2559, 18.75, (57.3934, 59.0612, 5.64883), (57.3934, 59.0612, 5.64883), (0, 0, 0), (57.3934, 59.0612, 5.64883), (13.0213, 54.5974, -6.49555), (0.960018, 0.0965776, 0.262752), (13.0213, 54.5974, -6.49555), (-16.6869, 52.4748, -16.9635), (0.941028, 0.067232, 0.33158), (-16.6869, 52.4748, -16.9635), (-33.3605, 54.1962, -30.6974), (0.769431, -0.0794346, 0.633771), 61, 54.4514, 17.91, (50.5203, 77.8645, 14.6445), (-13.0925, 65.3741, 35.5666), (0.933834, 0.183359, -0.307136), (-13.0925, 65.3741, 35.5666), (-52.0685, 65.4032, 43.5236), (0.97979, -0.000733212, -0.200026), (-52.0685, 65.4032, 43.5236), (-73.9124, 63.9107, 48.1584), (0.976045, 0.0666882, -0.207095), (-73.9124, 63.9107, 48.1584), (-89.2468, 61.9508, 51.518), (0.969305, 0.12389, -0.212365), 62, 62.043, 17.59, (52.9049, 80.7737, 25.4073), (-4.30027, 70.1065, 53.4598), (0.885529, 0.165127, -0.434249), (-4.30027, 70.1065, 53.4598), (-47.1566, 73.9017, 65.3244), (0.960258, -0.0850364, -0.265845), (-47.1566, 73.9017, 65.3244), (-72.5404, 74.6377, 72.2806), (0.964065, -0.0279517, -0.26419), (-72.5404, 74.6377, 72.2806), (-89.3281, 74.2629, 76.8404), (0.964812, 0.0215403, -0.262059), 63, 59.656, 16.738, (57.1205, 81.3142, 35.9587), (9.99842, 72.9235, 68.717), (0.81245, 0.144667, -0.564797), (9.99842, 72.9235, 68.717), (-26.8704, 81.1017, 85.6073), (0.891197, -0.197685, -0.408276), (-26.8704, 81.1017, 85.6073), (-49.9437, 85.12, 96.0668), (0.899543, -0.156657, -0.407775), (-49.9437, 85.12, 96.0668), (-65.6108, 87.1979, 103.103), (0.905615, -0.120111, -0.406736), 64, 46.7692, 14.868, (64.436, 75.9738, 45.5309), (24.961, 71.4835, 81.6444), (0.735238, 0.0836347, -0.672629), (24.961, 71.4835, 81.6444), (0.0640194, 77.7997, 101.946), (0.760446, -0.192919, -0.620083), (0.0640194, 77.7997, 101.946), (-13.95, 80.4189, 113.114), (0.773827, -0.144629, -0.616663), (-13.95, 80.4189, 113.114), (-26.4604, 82.0534, 122.888), (0.78386, -0.102414, -0.612434)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

15372, 690637275, 1, 5, 0, 1, 6, (21.1211, 66.3901, 48.5475), -174.377 degrees, 6.07905 degrees, -117.039 degrees , (-0.900403, -0.433072, -0.0415127), (68.3242, 73.6014, 31.6454), (293.425, 181.869, 42.0236), 60, 48.2559, 18.75, (60.4753, 60.0381, 7.95494), (60.4753, 60.0381, 7.95494), (0, 0, 0), (60.4753, 60.0381, 7.95494), (16.1734, 54.3593, -3.93556), (0.9585, 0.122865, 0.257259), (16.1734, 54.3593, -3.93556), (-13.4332, 51.572, -14.5348), (0.937809, 0.0882893, 0.335737), (-13.4332, 51.572, -14.5348), (-29.8222, 53.1524, -28.6235), (0.756298, -0.0729299, 0.650149), 61, 54.4514, 17.91, (53.0694, 78.5719, 17.0859), (-9.98116, 63.9768, 38.3451), (0.92558, 0.214255, -0.312083), (-9.98116, 63.9768, 38.3451), (-48.8844, 62.993, 46.5925), (0.977959, 0.024733, -0.207327), (-48.8844, 62.993, 46.5925), (-70.6498, 60.9495, 51.3836), (0.972539, 0.0913056, -0.21408), (-70.6498, 60.9495, 51.3836), (-85.9074, 58.6113, 54.8495), (0.964447, 0.147803, -0.219081), 62, 62.043, 17.59, (55.4299, 81.5043, 27.8477), (-1.2281, 68.9006, 56.2058), (0.877059, 0.195104, -0.438979), (-1.2281, 68.9006, 56.2058), (-44.0741, 71.1994, 68.4849), (0.960026, -0.0515082, -0.275131), (-44.0741, 71.1994, 68.4849), (-69.4019, 71.0189, 75.6777), (0.961939, 0.00685631, -0.27318), (-69.4019, 71.0189, 75.6777), (-86.1223, 70.0215, 80.3886), (0.960944, 0.0573209, -0.27074), 63, 59.656, 16.738, (59.6941, 82.1281, 38.3751), (13.0722, 72.0964, 71.3867), (0.803826, 0.172959, -0.569165), (13.0722, 72.0964, 71.3867), (-23.8936, 79.1517, 88.569), (0.89354, -0.17054, -0.415333), (-23.8936, 79.1517, 88.569), (-47.0001, 82.4458, 99.2067), (0.900839, -0.128425, -0.414725), (-47.0001, 82.4458, 99.2067), (-62.6727, 84.0185, 106.361), (0.90593, -0.0909084, -0.413553), 64, 46.7692, 14.868, (67.236, 76.9767, 47.8748), (28.1556, 71.0695, 84.2127), (0.72789, 0.110025, -0.676809), (28.1556, 71.0695, 84.2127), (3.31377, 77.1895, 104.641), (0.758761, -0.186926, -0.623971), (3.31377, 77.1895, 104.641), (-10.658, 79.6945, 115.888), (0.771496, -0.138322, -0.621016), (-10.658, 79.6945, 115.888), (-23.1231, 81.22, 125.738), (0.781021, -0.0955825, -0.617147)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

15373, 690645896, 1, 5, 0, 1, 6, (24.9686, 66.3434, 50.6135), -171.223 degrees, 7.81183 degrees, -117.438 degrees , (-0.898422, -0.437366, -0.0393601), (71.8327, 74.9456, 33.4213), (296.438, 184.287, 43.2613), 60, 48.2559, 18.75, (64.2423, 61.1538, 9.7785), (64.2423, 61.1538, 9.7785), (0, 0, 0), (64.2423, 61.1538, 9.7785), (20.0275, 54.2661, -1.79282), (0.956617, 0.149021, 0.250353), (20.0275, 54.2661, -1.79282), (-9.51874, 50.7448, -12.342), (0.935896, 0.111538, 0.334152), (-9.51874, 50.7448, -12.342), (-25.8537, 52.0044, -26.5255), (0.753806, -0.0581258, 0.654521), 61, 54.4514, 17.91, (56.3481, 79.4614, 18.9565), (-6.11098, 63.0105, 40.6029), (0.916898, 0.2415, -0.317768), (-6.11098, 63.0105, 40.6029), (-44.9281, 61.1277, 49.0959), (0.975796, 0.0473298, -0.2135), (-44.9281, 61.1277, 49.0959), (-66.6093, 58.5818, 54.0266), (0.968772, 0.113758, -0.220316), (-66.6093, 58.5818, 54.0266), (-81.7854, 55.8898, 57.5918), (0.9593, 0.170167, -0.225358), 62, 62.043, 17.59, (58.6872, 82.4634, 29.7038), (2.60265, 68.1927, 58.4097), (0.868182, 0.22091, -0.444364), (2.60265, 68.1927, 58.4097), (-40.1582, 69.0822, 71.1594), (0.958119, -0.0199311, -0.285675), (-40.1582, 69.0822, 71.1594), (-65.3847, 68.0322, 78.6287), (0.958089, 0.0398763, -0.283681), (-65.3847, 68.0322, 78.6287), (-82.007, 66.4415, 83.5205), (0.955302, 0.0914208, -0.281141), 63, 59.656, 16.738, (62.996, 83.214, 40.2047), (16.8955, 71.8115, 73.5024), (0.794835, 0.196596, -0.574097), (16.8955, 71.8115, 73.5024), (-20.1567, 77.7741, 90.9109), (0.89563, -0.14413, -0.4208), (-20.1567, 77.7741, 90.9109), (-43.2853, 80.3828, 101.69), (0.9017, -0.101703, -0.420231), (-43.2853, 80.3828, 101.69), (-58.9538, 81.4891, 108.94), (0.905694, -0.0639476, -0.419081), 64, 46.7692, 14.868, (70.7453, 78.2889, 49.6573), (32.0815, 71.2323, 86.235), (0.72013, 0.131433, -0.681277), (32.0815, 71.2323, 86.235), (7.25355, 77.0135, 106.779), (0.758338, -0.17658, -0.627489), (7.25355, 77.0135, 106.779), (-6.69378, 79.3253, 118.097), (0.770145, -0.127656, -0.624964), (-6.69378, 79.3253, 118.097), (-19.1248, 80.6741, 128.015), (0.778886, -0.084507, -0.621446)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

15374, 690654648, 1, 5, 0, 1, 6, (27.4278, 66.351, 51.9713), -169.731 degrees, 8.74151 degrees, -117.063 degrees , (-0.896937, -0.440736, -0.0354513), (74.272, 75.6041, 35.0652), (298.506, 185.788, 43.9281), 60, 48.2559, 18.75, (67.1003, 61.4884, 11.483), (67.1003, 61.4884, 11.483), (0, 0, 0), (67.1003, 61.4884, 11.483), (23.075, 53.8126, -0.31278), (0.952517, 0.16607, 0.25521), (23.075, 53.8126, -0.31278), (-6.31223, 49.7865, -11.1224), (0.930858, 0.12753, 0.342403), (-6.31223, 49.7865, -11.1224), (-22.4527, 50.749, -25.5497), (0.744832, -0.0444154, 0.665772), 61, 54.4514, 17.91, (58.8262, 79.7353, 20.4449), (-3.51214, 62.4071, 41.7522), (0.915125, 0.254377, -0.312791), (-3.51214, 62.4071, 41.7522), (-42.3623, 60.0601, 49.9743), (0.976626, 0.0590005, -0.206689), (-42.3623, 60.0601, 49.9743), (-64.041, 57.2465, 54.7685), (0.968661, 0.125719, -0.214222), (-64.041, 57.2465, 54.7685), (-79.2016, 54.3612, 58.2472), (0.958323, 0.182383, -0.219892), 62, 62.043, 17.59, (61.0304, 82.8662, 31.1838), (4.97369, 67.8851, 59.5804), (0.867752, 0.231906, -0.439576), (4.97369, 67.8851, 59.5804), (-37.8411, 68.2649, 72.1735), (0.959328, -0.00851012, -0.282167), (-37.8411, 68.2649, 72.1735), (-63.0748, 66.8906, 79.5656), (0.958362, 0.0521972, -0.280746), (-63.0748, 66.8906, 79.5656), (-79.6862, 65.0721, 84.4147), (0.954679, 0.104512, -0.278685), 63, 59.656, 16.738, (65.244, 83.7776, 41.7106), (19.0854, 71.8721, 74.7506), (0.795839, 0.205267, -0.569655), (19.0854, 71.8721, 74.7506), (-18.2798, 77.0128, 91.7474), (0.903196, -0.124261, -0.410848), (-18.2798, 77.0128, 91.7474), (-41.581, 79.0564, 102.274), (0.908427, -0.0796732, -0.41038), (-41.581, 79.0564, 102.274), (-57.3504, 79.7507, 109.354), (0.911526, -0.0401324, -0.409279), 64, 46.7692, 14.868, (73.0018, 79.0639, 51.2635), (34.1795, 71.6573, 87.6033), (0.723084, 0.137951, -0.676845), (34.1795, 71.6573, 87.6033), (9.13161, 77.4318, 107.881), (0.765054, -0.176373, -0.619343), (9.13161, 77.4318, 107.881), (-4.92755, 79.7364, 119.061), (0.77632, -0.127258, -0.617359), (-4.92755, 79.7364, 119.061), (-17.4496, 81.0746, 128.866), (0.784588, -0.0838488, -0.614322)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

15375, 690663286, 1, 5, 0, 1, 6, (27.9851, 65.9193, 52.7019), -172.133 degrees, 7.66291 degrees, -116.214 degrees , (-0.893576, -0.447828, -0.0311763), (75.2306, 74.1445, 36.3916), (298.625, 186.102, 44.1857), 60, 48.2559, 18.75, (68.1709, 59.8394, 12.8899), (68.1709, 59.8394, 12.8899), (0, 0, 0), (68.1709, 59.8394, 12.8899), (24.1852, 52.8458, 0.535069), (0.951658, 0.15131, 0.267305), (24.1852, 52.8458, 0.535069), (-5.05951, 49.3035, -10.8167), (0.926345, 0.112205, 0.359575), (-5.05951, 49.3035, -10.8167), (-20.7979, 50.4825, -25.666), (0.726275, -0.0544058, 0.685248), 61, 54.4514, 17.91, (60.0796, 78.343, 21.4847), (-2.86148, 62.368, 42.0651), (0.923974, 0.234513, -0.30212), (-2.86148, 62.368, 42.0651), (-41.7836, 60.5515, 50.0787), (0.978435, 0.0456635, -0.201447), (-41.7836, 60.5515, 50.0787), (-63.5049, 57.9342, 54.7902), (0.970568, 0.116948, -0.210524), (-63.5049, 57.9342, 54.7902), (-78.6896, 55.1289, 58.2295), (0.959839, 0.177327, -0.217403), 62, 62.043, 17.59, (62.1762, 81.5791, 32.2141), (5.4492, 67.9381, 59.9473), (0.878127, 0.211162, -0.429306), (5.4492, 67.9381, 59.9473), (-37.3875, 70.4104, 72.2251), (0.959818, -0.0553963, -0.275102), (-37.3875, 70.4104, 72.2251), (-62.7016, 70.2736, 79.467), (0.961417, 0.00519628, -0.275045), (-62.7016, 70.2736, 79.467), (-79.4044, 69.2644, 84.2376), (0.95993, 0.0580009, -0.274171), 63, 59.656, 16.738, (66.2464, 82.559, 42.791), (19.3984, 71.886, 75.2771), (0.807725, 0.184018, -0.560106), (19.3984, 71.886, 75.2771), (-18.3217, 76.8021, 91.5407), (0.911773, -0.118833, -0.393126), (-18.3217, 76.8021, 91.5407), (-41.8455, 78.581, 101.61), (0.917108, -0.0693552, -0.39256), (-41.8455, 78.581, 101.61), (-57.76, 79.0288, 108.379), (0.919914, -0.0258826, -0.391266), 64, 46.7692, 14.868, (73.7774, 77.8417, 52.522), (34.2919, 71.5853, 88.3601), (0.735435, 0.116528, -0.6675), (34.2919, 71.5853, 88.3601), (9.07261, 78.2205, 108.156), (0.770291, -0.202665, -0.604631), (9.07261, 78.2205, 108.156), (-5.09997, 81.005, 119.081), (0.782583, -0.15375, -0.603262), (-5.09997, 81.005, 119.081), (-17.7363, 82.7669, 128.669), (0.791748, -0.110397, -0.600789)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

15376, 690671900, 1, 5, 0, 1, 6, (29.5232, 65.6468, 53.5796), -172.041 degrees, 7.74611 degrees, -115.48 degrees , (-0.891709, -0.451853, -0.0261592), (76.9569, 73.8842, 37.8312), (299.884, 186.848, 44.371), 60, 48.2559, 18.75, (70.2558, 59.358, 14.3601), (70.2558, 59.358, 14.3601), (0, 0, 0), (70.2558, 59.358, 14.3601), (26.4476, 52.2, 1.48005), (0.947819, 0.154868, 0.278668), (26.4476, 52.2, 1.48005), (-2.59071, 48.5811, -10.3667), (0.919807, 0.114632, 0.375252), (-2.59071, 48.5811, -10.3667), (-17.9725, 49.7078, -25.589), (0.709821, -0.0519947, 0.702461), 61, 54.4514, 17.91, (61.9935, 77.9079, 22.6884), (-1.16742, 61.9071, 42.5631), (0.927201, 0.234891, -0.29176), (-1.16742, 61.9071, 42.5631), (-40.0977, 59.9295, 50.4983), (0.978641, 0.0497148, -0.199476), (-40.0977, 59.9295, 50.4983), (-61.8032, 57.1538, 55.1923), (0.969859, 0.124024, -0.209742), (-61.8032, 57.1538, 55.1923), (-76.9588, 54.1982, 58.634), (0.958002, 0.186825, -0.217551), 62, 62.043, 17.59, (63.9366, 81.2415, 33.4168), (6.88646, 67.6551, 60.5064), (0.88313, 0.210316, -0.419343), (6.88646, 67.6551, 60.5064), (-36.0026, 70.9129, 72.4124), (0.960992, -0.0729969, -0.26677), (-36.0026, 70.9129, 72.4124), (-61.3703, 71.2425, 79.4579), (0.963453, -0.0125188, -0.267585), (-61.3703, 71.2425, 79.4579), (-78.1214, 70.537, 84.1122), (0.962706, 0.0405458, -0.267493), 63, 59.656, 16.738, (67.8622, 82.3239, 44.0383), (20.6174, 71.7772, 75.9867), (0.814565, 0.181841, -0.550834), (20.6174, 71.7772, 75.9867), (-17.4425, 76.0043, 91.6407), (0.919989, -0.102178, -0.378391), (-17.4425, 76.0043, 91.6407), (-41.158, 77.2731, 101.33), (0.92458, -0.0494653, -0.377762), (-41.158, 77.2731, 101.33), (-57.186, 77.3322, 107.841), (0.926471, -0.00341956, -0.376351), 64, 46.7692, 14.868, (75.277, 77.7133, 53.9086), (35.3357, 71.6349, 89.2691), (0.743924, 0.113213, -0.658604), (35.3357, 71.6349, 89.2691), (9.85387, 78.4784, 108.653), (0.778309, -0.209025, -0.592068), (9.85387, 78.4784, 108.653), (-4.46367, 81.3774, 119.357), (0.790588, -0.160078, -0.591055), (-4.46367, 81.3774, 119.357), (-17.2274, 83.2389, 128.756), (0.799733, -0.116638, -0.588916)  Circle id: 1, state: STATE_UPDATE, progress: 1.04817, radius: 49.9428, angle 0, counterclockwise

